observatoryName,baseDate,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
마라도,20230123,9.5,6.8,2339.0,11.6,59.0,0.0,20.5,2357.0,9.6,354.6
서광,20230123,6.7,3.7,2352.0,9.8,1324.0,0.0,13.3,1249.0,3.9,0.4
중문,20230124,-2.7,-4.7,1548.0,4.4,1.0,3.0,21.2,825.0,6.2,336.6
대흘,20230124,-3.5,-6.1,1531.0,3.2,1.0,0.0,23.3,735.0,10.5,330.2
서광,20230124,-3.0,-4.9,1837.0,3.7,1.0,1.0,19.4,803.0,6.8,0.7
제주남원,20230124,-2.2,-4.7,1526.0,5.1,1.0,4.0,18.4,104.0,5.6,335.7
구좌,20230124,-2.0,-4.2,1512.0,4.6,14.0,0.0,22.6,720.0,12.7,323.5
월정,20230124,-1.0,-3.2,1503.0,5.5,2.0,0.0,31.6,635.0,17.0,332.9
영실,20230124,-12.3,-14.0,1452.0,-4.9,1.0,14.5,10.8,1818.0,4.4,306.6
진달래밭,20230124,-13.9,-15.7,1453.0,-6.4,1.0,0.5,16.0,2034.0,6.7,337.8
마라도,20230124,0.8,-1.6,1620.0,7.3,11.0,0.0,27.6,714.0,17.4,334.4
대정,20230124,-2.0,-5.0,2117.0,4.9,1.0,1.0,19.8,1239.0,10.4,329.9
중문,20230125,-0.8,-5.3,740.0,2.8,1328.0,3.0,10.8,29.0,2.1,315.0
대흘,20230125,-2.8,-5.0,524.0,0.2,1437.0,0.0,17.4,1.0,3.9,313.2
월정,20230125,-1.4,-3.6,725.0,1.5,1349.0,0.0,21.3,36.0,6.0,328.0
애월,20230125,-0.7,-2.9,424.0,1.0,1524.0,0.0,13.5,114.0,3.5,309.0
서광,20230125,-1.5,-4.7,705.0,1.6,1504.0,2.0,13.8,105.0,2.9,321.2
어리목,20230125,-8.6,-11.7,20.0,-4.8,1513.0,,10.0,2302.0,2.2,243.9
제주남원,20230125,-1.2,-4.1,605.0,2.1,1306.0,0.5,12.1,25.0,3.0,343.8
외도,20230125,-1.7,-3.8,600.0,1.1,1439.0,0.0,12.3,4.0,2.7,14.4
영실,20230125,-9.9,-13.8,738.0,-6.2,1526.0,4.5,9.5,8.0,1.7,329.1
진달래밭,20230125,-11.5,-15.1,25.0,-7.0,1308.0,2.5,12.9,34.0,2.7,340.5
구좌,20230126,4.4,-1.2,1.0,8.5,1403.0,2.5,8.7,1032.0,2.4,288.6
외도,20230126,5.3,-0.4,1.0,8.4,1234.0,0.5,7.9,2322.0,2.0,12.6
영실,20230126,-4.0,-6.7,1.0,-1.5,1442.0,1.0,5.7,1214.0,1.1,334.7
애월,20230126,6.2,0.6,1.0,9.1,1305.0,0.5,7.6,2302.0,2.3,315.5
중문,20230126,5.1,1.3,348.0,9.7,1305.0,0.0,8.5,1122.0,1.4,322.5
대흘,20230126,4.1,-1.7,1.0,8.2,1337.0,4.5,7.9,2343.0,2.6,339.8
진달래밭,20230126,-5.9,-10.6,404.0,-1.8,1254.0,0.5,7.4,956.0,1.8,293.8
새별오름,20230126,1.8,-1.3,146.0,5.2,1346.0,1.0,7.5,2348.0,1.9,25.8
마라도,20230126,7.3,3.2,10.0,8.9,2312.0,0.0,11.7,2250.0,4.9,339.1
서광,20230126,4.2,0.5,1.0,8.6,1305.0,0.5,6.4,1310.0,1.2,266.3
중문,20230127,1.8,-1.0,1736.0,5.0,123.0,4.0,17.4,1404.0,4.8,344.1
마라도,20230127,4.7,2.2,1812.0,8.0,20.0,0.5,22.4,1217.0,14.2,332.8
서광,20230127,1.1,-1.6,1725.0,4.3,1.0,4.0,16.0,1523.0,5.5,332.0
대정,20230127,2.4,-0.5,2043.0,5.9,58.0,0.5,18.4,1613.0,8.3,333.6
대흘,20230127,0.4,-2.2,1656.0,4.1,39.0,2.0,19.7,1413.0,7.6,308.4
월정,20230127,2.8,0.3,1907.0,6.3,26.0,0.5,24.3,1851.0,12.7,328.8
외도,20230127,1.6,-1.1,2339.0,5.4,32.0,5.0,18.2,1500.0,6.1,352.1
영실,20230127,-7.7,-9.8,1727.0,-2.9,1.0,36.5,9.6,1214.0,3.6,8.3
진달래밭,20230127,-9.3,-11.5,1731.0,-4.6,2.0,7.5,15.1,1340.0,5.8,343.9
새별오름,20230127,-2.1,-4.0,1352.0,1.5,1.0,4.0,24.9,1434.0,7.9,28.3
대흘,20230128,0.6,-2.5,838.0,3.3,2311.0,0.5,17.3,424.0,6.6,339.5
구좌,20230128,2.2,-0.5,915.0,4.6,2252.0,0.0,16.9,245.0,8.1,323.6
외도,20230128,1.5,-1.3,926.0,4.1,2353.0,1.0,13.4,312.0,4.7,344.1
서광,20230128,0.9,-1.5,125.0,2.9,2320.0,5.0,15.0,105.0,4.4,321.1
대정,20230128,2.2,-0.8,1138.0,4.8,2300.0,1.0,14.0,302.0,6.3,320.5
월정,20230128,2.8,-0.1,827.0,5.4,2256.0,0.0,20.9,140.0,10.4,331.3
영실,20230128,-8.4,-10.3,417.0,-7.2,2318.0,16.5,10.0,57.0,3.6,315.0
제주가시리,20230128,-1.2,-3.4,855.0,1.0,2351.0,0.0,15.2,403.0,4.2,346.3
애월,20230128,2.7,-0.5,1017.0,5.4,2330.0,1.0,15.2,852.0,5.3,332.0
중문,20230128,1.5,-1.4,143.0,3.3,2304.0,4.0,15.3,928.0,3.5,318.2
중문,20230129,5.3,3.0,145.0,8.8,1305.0,0.0,9.5,1321.0,1.8,327.4
월정,20230129,6.9,4.7,130.0,8.5,2244.0,0.0,18.5,2355.0,6.7,300.9
영실,20230129,-4.9,-7.1,1.0,-3.8,2331.0,0.5,8.0,1351.0,2.8,236.3
서광,20230129,4.8,2.7,1.0,7.7,1426.0,0.0,8.9,39.0,2.5,337.9
진달래밭,20230129,-6.3,-9.0,1.0,-3.6,1128.0,0.0,10.4,2121.0,4.3,335.2
새별오름,20230129,2.3,-0.1,57.0,4.2,1518.0,0.0,12.5,2328.0,3.9,280.5
제주가시리,20230129,2.5,-1.0,254.0,5.7,1450.0,0.0,9.5,1505.0,2.7,275.9
애월,20230129,7.0,4.8,110.0,8.9,2326.0,0.0,11.8,1208.0,5.2,279.6
대흘,20230129,5.0,2.7,216.0,6.9,1454.0,0.0,13.8,2346.0,4.8,270.5
마라도,20230129,8.3,6.7,1.0,9.9,2347.0,0.0,16.4,2330.0,9.9,312.0
제주남원,20230130,5.8,2.6,2353.0,10.5,1424.0,0.0,11.7,1022.0,4.0,356.8
월정,20230130,6.1,2.4,2357.0,8.4,46.0,0.0,18.8,259.0,7.4,329.1
진달래밭,20230130,-6.5,-9.7,1823.0,-3.6,1341.0,0.0,10.1,143.0,3.8,336.3
새별오름,20230130,1.4,-0.9,2353.0,4.1,1432.0,0.0,15.1,459.0,5.6,22.8
애월,20230130,5.6,1.1,2228.0,9.3,1403.0,0.0,12.3,4.0,3.0,294.9
대흘,20230130,3.9,0.9,2331.0,6.6,1204.0,0.0,14.3,124.0,4.7,292.2
서광,20230130,4.4,0.9,2213.0,7.9,1359.0,0.0,10.8,120.0,3.3,320.4
구좌,20230130,5.0,0.8,2351.0,7.8,102.0,0.0,15.6,104.0,6.0,321.4
외도,20230130,4.8,-0.1,2032.0,8.2,1226.0,0.0,11.0,128.0,3.2,342.0
영실,20230130,-4.5,-6.9,2005.0,-2.0,1346.0,0.0,9.9,202.0,2.8,340.2
마라도,20230131,10.3,5.7,530.0,13.1,2344.0,0.0,8.4,2348.0,3.9,207.8
어리목,20230131,-0.4,-9.2,145.0,6.3,1438.0,0.0,10.8,2104.0,1.8,237.2
월정,20230131,6.3,-1.5,458.0,12.9,1502.0,0.0,6.2,1228.0,2.0,36.6
외도,20230131,7.5,-1.8,715.0,13.1,1307.0,0.0,8.2,1307.0,2.4,178.5
제주가시리,20230131,4.9,-2.9,631.0,11.0,1332.0,0.0,10.2,1214.0,3.0,208.5
애월,20230131,7.5,-0.7,351.0,13.1,1323.0,0.0,9.1,2351.0,2.8,170.0
중문,20230131,7.7,-0.3,10.0,12.3,1227.0,0.0,6.8,1358.0,1.5,254.3
대흘,20230131,5.7,-1.0,302.0,12.1,1430.0,0.0,6.3,1432.0,2.5,15.2
제주남원,20230131,7.3,-2.3,449.0,13.1,1325.0,0.0,7.8,1313.0,2.4,250.1
구좌,20230131,6.2,-2.7,528.0,12.7,1200.0,0.0,7.7,1042.0,2.5,228.6
중문,20230201,11.0,6.7,807.0,16.5,1153.0,0.0,15.9,1855.0,3.1,356.9
구좌,20230201,8.1,3.8,2359.0,13.3,1326.0,0.0,16.2,2117.0,6.1,314.8
월정,20230201,8.2,4.2,2350.0,12.8,1043.0,0.0,18.9,1734.0,5.7,302.4
외도,20230201,8.2,3.4,2250.0,12.7,1155.0,0.0,8.6,1707.0,2.5,338.3
영실,20230201,2.6,0.2,514.0,6.6,1253.0,0.0,10.6,2154.0,2.8,343.1
애월,20230201,9.3,4.6,2352.0,13.7,1252.0,0.0,9.9,1848.0,3.2,71.0
대흘,20230201,6.9,2.4,2347.0,12.2,1213.0,0.0,13.1,1751.0,4.4,332.8
마라도,20230201,10.7,5.6,2246.0,14.0,156.0,0.0,20.5,2133.0,10.3,349.8
서광,20230201,7.9,2.8,2247.0,13.0,1240.0,0.0,16.4,2014.0,3.9,355.0
어리목,20230201,1.6,-3.4,2109.0,7.8,1148.0,,10.3,249.0,2.2,237.4
대흘,20230202,2.7,0.9,755.0,5.5,1336.0,0.0,10.4,227.0,3.9,304.3
영실,20230202,-1.6,-4.8,2200.0,4.1,137.0,0.0,8.0,136.0,0.9,2.7
새별오름,20230202,0.3,-1.5,649.0,3.9,1408.0,0.0,15.0,26.0,6.3,54.2
중문,20230202,6.5,1.9,746.0,10.9,1221.0,0.0,11.5,158.0,1.9,324.8
마라도,20230202,6.1,4.7,649.0,8.1,1422.0,0.0,21.9,114.0,12.8,354.0
대정,20230202,4.3,2.5,744.0,7.2,1400.0,0.0,15.0,606.0,6.1,327.1
진달래밭,20230202,-2.9,-7.6,2224.0,2.4,1358.0,0.0,7.5,315.0,2.2,281.9
제주가시리,20230202,1.9,-0.4,620.0,5.9,1236.0,0.0,16.0,105.0,6.1,337.7
애월,20230202,4.8,2.7,2137.0,6.9,1134.0,0.0,10.0,425.0,3.8,38.5
서광,20230202,3.4,1.4,743.0,6.6,1435.0,0.0,14.8,550.0,6.0,0.5
마라도,20230203,5.9,4.8,638.0,7.6,1358.0,0.0,17.2,1153.0,11.2,336.2
구좌,20230203,4.4,2.7,57.0,7.0,1143.0,0.0,15.4,1510.0,7.2,299.5
영실,20230203,-1.2,-3.5,31.0,2.6,1141.0,0.0,10.9,1856.0,1.7,306.6
제주가시리,20230203,2.1,0.6,43.0,5.6,1309.0,0.0,17.0,1230.0,6.2,304.9
제주남원,20230203,6.7,4.7,2347.0,12.2,1320.0,0.0,8.0,1908.0,2.9,26.6
외도,20230203,3.8,0.1,41.0,5.9,1237.0,0.0,7.1,1314.0,2.1,330.6
새별오름,20230203,0.3,-1.0,59.0,3.2,1127.0,0.0,13.4,1310.0,5.9,22.4
중문,20230203,4.9,3.3,800.0,9.4,1137.0,0.0,15.4,1217.0,3.9,326.9
대흘,20230203,3.0,0.9,108.0,5.2,1207.0,0.0,10.5,1221.0,4.0,304.6
서광,20230203,3.3,2.0,451.0,6.1,1412.0,0.0,12.4,1320.0,4.1,321.5
서광,20230204,4.2,1.9,728.0,7.8,1352.0,0.0,10.7,951.0,3.7,0.7
구좌,20230204,4.9,3.3,657.0,7.3,1425.0,0.0,14.4,359.0,6.4,311.3
새별오름,20230204,1.3,-1.0,710.0,5.0,1336.0,0.0,11.5,1554.0,5.7,30.8
마라도,20230204,6.9,5.0,729.0,8.5,1314.0,0.0,15.4,945.0,10.2,1.4
어리목,20230204,-3.9,-7.8,707.0,2.0,1321.0,0.0,4.6,1214.0,1.1,46.6
영실,20230204,-1.2,-4.7,2208.0,2.4,1124.0,0.0,9.7,700.0,2.6,33.7
제주가시리,20230204,2.4,-1.6,2212.0,6.9,1408.0,0.0,14.1,956.0,4.7,314.4
애월,20230204,5.8,4.2,2247.0,8.1,1357.0,0.0,7.6,638.0,3.2,40.4
중문,20230204,6.2,3.0,726.0,12.3,1536.0,0.0,12.3,518.0,3.1,324.1
대흘,20230204,3.6,1.4,2346.0,6.3,1356.0,0.0,9.0,330.0,3.7,318.6
중문,20230205,6.7,2.8,34.0,11.9,1208.0,0.0,6.4,1321.0,1.4,229.4
서광,20230205,5.8,2.3,427.0,12.2,1409.0,0.0,7.8,118.0,2.2,13.8
대정,20230205,6.7,3.1,1.0,12.0,1329.0,0.0,7.4,336.0,2.6,0.0
월정,20230205,4.6,0.2,559.0,10.5,1413.0,0.0,7.5,2.0,1.9,329.8
제주가시리,20230205,3.3,-0.7,517.0,10.7,1459.0,0.0,8.3,158.0,3.1,308.4
마라도,20230205,9.5,6.5,241.0,11.9,1458.0,0.0,12.5,5.0,3.7,356.5
제주남원,20230205,6.7,2.2,447.0,12.3,1345.0,0.0,7.2,6.0,2.5,16.5
외도,20230205,4.7,-0.2,126.0,9.8,1350.0,0.0,7.9,1413.0,2.0,16.1
진달래밭,20230205,-3.3,-10.7,556.0,3.4,1042.0,0.0,5.3,1055.0,2.1,358.7
새별오름,20230205,3.4,-1.6,356.0,9.7,1426.0,0.0,6.5,1518.0,2.7,23.6
중문,20230206,7.5,4.6,514.0,10.6,1103.0,3.0,6.6,1722.0,0.9,355.7
대흘,20230206,7.1,3.5,453.0,10.1,1200.0,5.5,5.5,1541.0,2.3,101.6
진달래밭,20230206,0.1,-5.6,146.0,4.8,1556.0,0.0,7.3,1301.0,2.0,185.1
새별오름,20230206,4.6,0.7,50.0,8.3,1057.0,5.5,12.1,1834.0,2.2,63.8
제주가시리,20230206,5.3,0.5,106.0,8.6,1118.0,4.5,7.4,2034.0,2.2,10.6
애월,20230206,7.8,2.5,21.0,10.9,1105.0,4.5,9.9,1844.0,2.7,41.3
어리목,20230206,1.1,-2.6,1.0,4.1,2357.0,9.5,,,,
제주남원,20230206,8.6,4.6,10.0,11.4,1050.0,2.0,8.6,1959.0,3.1,25.0
월정,20230206,8.2,2.3,25.0,11.7,1153.0,2.5,8.8,1910.0,2.7,14.0
마라도,20230206,10.9,9.7,2047.0,12.1,1018.0,3.5,15.5,2205.0,6.6,82.9
구좌,20230207,10.1,5.2,2328.0,14.1,1315.0,0.0,8.6,134.0,3.7,6.3
대정,20230207,9.4,6.5,0.0,14.5,1328.0,0.5,10.5,1423.0,3.6,323.9
새별오름,20230207,6.4,2.8,2012.0,12.2,1230.0,0.5,10.3,1352.0,4.0,26.7
제주가시리,20230207,7.7,4.0,1925.0,13.6,1410.0,0.5,9.4,1442.0,3.7,315.6
제주남원,20230207,10.0,4.0,2355.0,14.9,1306.0,0.0,8.8,301.0,3.2,10.8
월정,20230207,10.6,6.3,2059.0,14.8,1323.0,0.0,9.3,126.0,4.2,9.3
외도,20230207,8.4,2.4,2334.0,13.9,1353.0,0.0,7.1,1209.0,1.8,42.6
영실,20230207,3.9,0.3,2337.0,7.8,1326.0,1.0,5.2,2047.0,0.8,351.6
애월,20230207,10.0,6.8,2010.0,13.7,1341.0,0.0,10.1,142.0,2.9,51.8
중문,20230207,9.9,5.2,2342.0,15.8,1550.0,1.0,9.4,1515.0,1.3,318.8
마라도,20230208,10.5,8.8,522.0,12.9,1152.0,0.0,15.5,603.0,10.1,354.9
서광,20230208,8.0,5.6,606.0,13.3,1146.0,0.0,11.2,648.0,4.7,0.2
제주남원,20230208,10.6,2.6,38.0,16.4,1337.0,0.0,10.9,901.0,4.2,5.4
대정,20230208,8.5,5.6,16.0,12.5,1150.0,0.0,11.3,825.0,4.5,3.8
월정,20230208,9.3,4.6,733.0,12.1,1236.0,0.0,11.3,1632.0,5.1,299.7
외도,20230208,6.8,1.2,215.0,11.3,1348.0,0.0,7.4,1241.0,2.0,282.1
영실,20230208,2.6,-0.3,138.0,5.2,1255.0,0.0,9.0,1920.0,2.9,343.1
애월,20230208,8.7,4.3,720.0,10.9,1441.0,0.0,8.7,2041.0,3.5,94.1
중문,20230208,10.6,4.4,640.0,16.2,1307.0,0.0,9.0,1624.0,2.1,323.0
대흘,20230208,6.9,3.4,705.0,10.9,1142.0,0.0,10.4,1507.0,3.3,318.0
중문,20230209,9.7,5.9,458.0,13.6,1055.0,9.0,11.2,1525.0,2.7,124.9
어리목,20230209,2.3,-1.7,9.0,6.2,1358.0,13.0,13.5,2219.0,1.0,61.6
대정,20230209,9.2,5.2,655.0,13.2,1137.0,11.5,13.8,1809.0,4.5,87.2
월정,20230209,9.6,5.7,256.0,13.9,1137.0,17.0,13.4,1718.0,4.6,106.6
외도,20230209,8.6,3.8,22.0,13.1,1212.0,14.5,12.3,1313.0,3.1,108.1
새별오름,20230209,6.5,2.5,321.0,11.2,1407.0,12.0,11.6,2353.0,2.5,68.4
제주가시리,20230209,7.3,4.2,356.0,11.9,1108.0,23.0,9.7,1330.0,3.3,118.1
애월,20230209,9.7,5.9,504.0,14.1,1408.0,0.0,12.6,2243.0,3.4,52.2
서광,20230209,8.5,4.1,504.0,12.2,1116.0,13.0,9.7,1159.0,2.9,99.2
대흘,20230209,8.2,4.6,40.0,12.2,1126.0,20.0,11.5,1435.0,3.4,97.2
마라도,20230210,9.9,8.4,1950.0,13.0,639.0,8.5,16.7,2129.0,9.8,347.8
제주남원,20230210,10.3,8.3,309.0,15.4,1225.0,9.5,14.3,1335.0,5.1,32.7
구좌,20230210,8.7,7.0,2308.0,10.2,645.0,15.5,15.4,210.0,7.0,15.3
월정,20230210,8.9,7.4,2253.0,10.4,627.0,12.0,16.7,135.0,6.4,20.1
영실,20230210,2.7,-1.3,2331.0,7.8,323.0,8.0,9.7,1017.0,2.9,22.5
중문,20230210,9.9,5.1,2233.0,14.0,1127.0,7.5,15.1,1536.0,2.5,319.2
대흘,20230210,6.6,4.4,2229.0,8.4,1444.0,19.5,12.1,224.0,3.8,59.7
서광,20230210,7.8,4.9,2115.0,11.9,603.0,7.5,13.6,212.0,4.6,14.8
대정,20230210,8.4,5.7,2241.0,11.0,559.0,7.0,14.0,156.0,5.6,14.3
진달래밭,20230210,-1.4,-5.0,2357.0,0.8,1525.0,,9.1,1215.0,3.2,331.5
서광,20230211,8.5,2.1,500.0,12.2,1445.0,0.0,6.7,6.0,1.5,331.5
어리목,20230211,1.4,-3.6,445.0,5.7,1217.0,0.0,3.2,1622.0,0.5,67.2
제주남원,20230211,10.1,5.7,536.0,13.3,1314.0,0.0,7.2,1.0,2.5,16.0
제주가시리,20230211,7.3,2.1,509.0,10.7,1454.0,0.0,7.6,156.0,2.2,316.2
중문,20230211,10.3,4.0,451.0,13.5,1451.0,0.0,6.3,1243.0,1.6,107.5
대흘,20230211,8.3,3.5,445.0,11.6,1316.0,0.0,6.8,1222.0,2.3,138.7
구좌,20230211,10.1,4.9,338.0,12.3,1513.0,0.0,9.2,1802.0,3.1,42.4
대정,20230211,9.4,2.6,521.0,12.9,1442.0,0.0,9.6,22.0,2.5,286.1
월정,20230211,10.2,4.9,357.0,12.8,1333.0,0.0,9.1,1535.0,2.8,23.0
진달래밭,20230211,-0.9,-6.9,554.0,4.4,1320.0,0.0,5.6,1229.0,1.9,239.9
중문,20230212,11.1,9.4,416.0,13.4,1038.0,14.5,9.9,1133.0,1.5,106.8
마라도,20230212,12.9,11.5,1450.0,14.4,2146.0,18.0,20.9,1601.0,9.1,81.1
서광,20230212,10.3,5.9,714.0,13.4,1211.0,24.5,6.8,2205.0,1.8,8.4
진달래밭,20230212,2.6,-1.0,431.0,5.8,1810.0,0.0,7.7,1356.0,2.5,191.0
애월,20230212,9.6,5.0,553.0,13.5,1222.0,22.0,15.2,2340.0,3.9,47.4
제주남원,20230212,11.4,8.4,751.0,14.1,1112.0,24.0,11.0,2218.0,3.2,30.3
대정,20230212,11.3,8.8,713.0,13.2,1203.0,25.5,10.7,2236.0,3.4,338.9
외도,20230212,9.5,3.9,620.0,13.4,1105.0,23.5,12.8,1616.0,2.7,99.6
제주가시리,20230212,8.3,3.4,728.0,11.8,1136.0,38.0,10.4,2341.0,2.5,39.8
대흘,20230212,9.7,8.0,426.0,12.4,1112.0,31.5,9.9,2302.0,3.3,57.6
중문,20230213,9.3,6.6,2359.0,11.3,1.0,5.0,11.4,2151.0,2.2,5.1
제주남원,20230213,9.6,7.4,2307.0,11.3,58.0,3.5,10.7,1015.0,4.6,33.1
구좌,20230213,9.0,7.2,2311.0,11.2,257.0,4.5,13.8,57.0,5.6,55.3
